"",".model_id",".model_desc",".key",".index",".value",".conf_lo",".conf_hi","Date","NCO_trans_clean_drop","holiday_name_event"
"61",NA,"ACTUAL","actual",2019-03-02,3817,NA,NA,2019-03-02,8.24748200428569,"0"
"62",NA,"ACTUAL","actual",2019-03-03,2247,NA,NA,2019-03-03,7.71779621101358,"0"
"63",NA,"ACTUAL","actual",2019-03-04,5460,NA,NA,2019-03-04,8.60538720215215,"0"
"64",NA,"ACTUAL","actual",2019-03-05,4674,NA,NA,2019-03-05,8.44998444172279,"0"
"65",NA,"ACTUAL","actual",2019-03-06,3865,NA,NA,2019-03-06,8.25997565976828,"0"
"66",NA,"ACTUAL","actual",2019-03-07,3709,NA,NA,2019-03-07,8.21878715560148,"0"
"67",NA,"ACTUAL","actual",2019-03-08,3758,NA,NA,2019-03-08,8.23190824356418,"0"
"68",NA,"ACTUAL","actual",2019-03-09,3252,NA,NA,2019-03-09,8.08733292647335,"0"
"69",NA,"ACTUAL","actual",2019-03-10,1831,NA,NA,2019-03-10,7.51316354523408,"0"
"70",NA,"ACTUAL","actual",2019-03-11,4361,NA,NA,2019-03-11,8.38068594676157,"0"
"71",NA,"ACTUAL","actual",2019-03-12,3824,NA,NA,2019-03-12,8.24931374626064,"0"
"72",NA,"ACTUAL","actual",2019-03-13,3741,NA,NA,2019-03-13,8.22737550683403,"0"
"73",NA,"ACTUAL","actual",2019-03-14,3586,NA,NA,2019-03-14,8.18507147753228,"0"
"74",NA,"ACTUAL","actual",2019-03-15,3692,NA,NA,2019-03-15,8.21419441485256,"0"
"75",NA,"ACTUAL","actual",2019-03-16,3006,NA,NA,2019-03-16,8.00869818298853,"0"
"76",NA,"ACTUAL","actual",2019-03-17,1867,NA,NA,2019-03-17,7.53262361878879,"0"
"77",NA,"ACTUAL","actual",2019-03-18,4384,NA,NA,2019-03-18,8.38594490480628,"0"
"78",NA,"ACTUAL","actual",2019-03-19,3827,NA,NA,2019-03-19,8.25009775257285,"0"
"79",NA,"ACTUAL","actual",2019-03-20,3879,NA,NA,2019-03-20,8.26359043261732,"0"
"80",NA,"ACTUAL","actual",2019-03-21,3602,NA,NA,2019-03-21,8.18952211074809,"0"
"81",NA,"ACTUAL","actual",2019-03-22,3753,NA,NA,2019-03-22,8.23057721714645,"0"
"82",NA,"ACTUAL","actual",2019-03-23,3178,NA,NA,2019-03-23,8.0643219609108,"0"
"83",NA,"ACTUAL","actual",2019-03-24,1945,NA,NA,2019-03-24,7.57353126274595,"0"
"84",NA,"ACTUAL","actual",2019-03-25,4596,NA,NA,2019-03-25,8.43315919580623,"0"
"85",NA,"ACTUAL","actual",2019-03-26,3913,NA,NA,2019-03-26,8.27231514795602,"0"
"86",NA,"ACTUAL","actual",2019-03-27,4089,NA,NA,2019-03-27,8.31630024903685,"0"
"87",NA,"ACTUAL","actual",2019-03-28,3870,NA,NA,2019-03-28,8.26126815057765,"0"
"88",NA,"ACTUAL","actual",2019-03-29,3968,NA,NA,2019-03-29,8.28626945278307,"0"
"89",NA,"ACTUAL","actual",2019-03-30,3579,NA,NA,2019-03-30,8.18311807939475,"0"
"90",NA,"ACTUAL","actual",2019-03-31,2233,NA,NA,2019-03-31,7.71154897962915,"0"
"91",NA,"ACTUAL","actual",2019-04-01,6443,NA,NA,2019-04-01,8.77090474429687,"0"
"92",NA,"ACTUAL","actual",2019-04-02,5093,NA,NA,2019-04-02,8.5358186555394,"0"
"93",NA,"ACTUAL","actual",2019-04-03,5453,NA,NA,2019-04-03,8.60410456340553,"0"
"94",NA,"ACTUAL","actual",2019-04-04,4828,NA,NA,2019-04-04,8.48239468587354,"0"
"95",NA,"ACTUAL","actual",2019-04-05,5357,NA,NA,2019-04-05,8.58634605010455,"0"
"96",NA,"ACTUAL","actual",2019-04-06,3685,NA,NA,2019-04-06,8.21229713822977,"0"
"97",NA,"ACTUAL","actual",2019-04-07,2158,NA,NA,2019-04-07,7.67740043051481,"0"
"98",NA,"ACTUAL","actual",2019-04-08,5159,NA,NA,2019-04-08,8.54869185847561,"0"
"99",NA,"ACTUAL","actual",2019-04-09,4533,NA,NA,2019-04-09,8.41935983106747,"0"
"100",NA,"ACTUAL","actual",2019-04-10,4439,NA,NA,2019-04-10,8.39840965542627,"0"
"101",NA,"ACTUAL","actual",2019-04-11,4307,NA,NA,2019-04-11,8.36822903827628,"0"
"102",NA,"ACTUAL","actual",2019-04-12,4276,NA,NA,2019-04-12,8.36100710822691,"0"
"103",NA,"ACTUAL","actual",2019-04-13,3613,NA,NA,2019-04-13,8.19257047115217,"0"
"104",NA,"ACTUAL","actual",2019-04-14,2151,NA,NA,2019-04-14,7.67415292128168,"0"
"105",NA,"ACTUAL","actual",2019-04-15,5225,NA,NA,2019-04-15,8.56140144608056,"0"
"106",NA,"ACTUAL","actual",2019-04-16,4478,NA,NA,2019-04-16,8.4071550862073,"0"
"107",NA,"ACTUAL","actual",2019-04-17,4289,NA,NA,2019-04-17,8.36404201192206,"0"
"108",NA,"ACTUAL","actual",2019-04-18,4114,NA,NA,2019-04-18,8.32239411311117,"0"
"109",NA,"ACTUAL","actual",2019-04-19,4376,NA,NA,2019-04-19,8.3841188371909,"0"
"110",NA,"ACTUAL","actual",2019-04-20,3285,NA,NA,2019-04-20,8.09742629859721,"0"
"111",NA,"ACTUAL","actual",2019-04-21,1132,NA,NA,2019-04-21,7.03262426102801,"0"
"112",NA,"ACTUAL","actual",2019-04-22,5141,NA,NA,2019-04-22,8.54519738782584,"0"
"113",NA,"ACTUAL","actual",2019-04-23,4617,NA,NA,2019-04-23,8.43771698991444,"0"
"114",NA,"ACTUAL","actual",2019-04-24,4677,NA,NA,2019-04-24,8.45062594714412,"0"
"115",NA,"ACTUAL","actual",2019-04-25,4513,NA,NA,2019-04-25,8.41493895737748,"0"
"116",NA,"ACTUAL","actual",2019-04-26,4193,NA,NA,2019-04-26,8.34141021146186,"0"
"117",NA,"ACTUAL","actual",2019-04-27,3618,NA,NA,2019-04-27,8.19395302356374,"0"
"118",NA,"ACTUAL","actual",2019-04-28,2251,NA,NA,2019-04-28,7.71957398925958,"0"
"119",NA,"ACTUAL","actual",2019-04-29,5464,NA,NA,2019-04-29,8.60611940061064,"0"
"120",NA,"ACTUAL","actual",2019-04-30,5359,NA,NA,2019-04-30,8.58671925406485,"0"
"121",NA,"ACTUAL","actual",2019-05-01,6456,NA,NA,2019-05-01,8.77292009262647,"0"
"122",NA,"ACTUAL","actual",2019-05-02,5796,NA,NA,2019-05-02,8.66509582133973,"0"
"123",NA,"ACTUAL","actual",2019-05-03,6080,NA,NA,2019-05-03,8.71292443512011,"0"
"124",NA,"ACTUAL","actual",2019-05-04,4678,NA,NA,2019-05-04,8.45083969086622,"0"
"125",NA,"ACTUAL","actual",2019-05-05,2900,NA,NA,2019-05-05,7.9728107841214,"0"
"126",NA,"ACTUAL","actual",2019-05-06,6082,NA,NA,2019-05-06,8.7132532743207,"0"
"127",NA,"ACTUAL","actual",2019-05-07,5333,NA,NA,2019-05-07,8.58185670474196,"0"
"128",NA,"ACTUAL","actual",2019-05-08,5076,NA,NA,2019-05-08,8.53247581494739,"0"
"129",NA,"ACTUAL","actual",2019-05-09,4639,NA,NA,2019-05-09,8.4424696452203,"0"
"130",NA,"ACTUAL","actual",2019-05-10,5015,NA,NA,2019-05-10,8.52038808231276,"0"
"131",NA,"ACTUAL","actual",2019-05-11,3687,NA,NA,2019-05-11,8.21283958467648,"0"
"132",NA,"ACTUAL","actual",2019-05-12,1918,NA,NA,2019-05-12,7.5595594960077,"0"
